,,,,500,"15,02","1651,75",35-40,"17,42","1916,44",25-30,,,
,,,,1000,"14,6","1460,2",35-40,"16,91","1694,42",25-30,,,
,,,,3000,"14,42","1444,62",40-45,"16,75","1678,84",30-35,,,
,,,,5000,"13,84","1386,57",45-50,"16,18","1620,79",35-40,,,
 ,Зонт,"Особенности: зонт автоматический складной небольшого размера
Материал: эпонж 210Т
Размер: купол 94 см диаметр, 57 см высота, 29*7 см в сложенном виде
Упаковка: чехол в цвет и пластиковый пакет
Примечание от фабрики: 
", Дизайн: полная запечатка с двух сторон,500,"18,8","2065,6",60-65,"19,95","2194,16",50-55,"19 200,00",22-25,
,,,,1000,"18,8","1880,2",75-80,"19,93","1997,28",65-70,,,
,,,,3000,"18,2","1823,77",95-100,"19,34","1937,44",85-90,,,
,,,,5000,"17,65","1768,29",105-110,"18,75","1878,51",95-100,,,
 ,Зонт,"Особенности: зонт автоматический складной с ручкой карабином
Материал: эпонж 190Т
Размер: купол 100 см диаметр, 68 см высота, 35*6 см в сложенном виде
Упаковка: пластиковый пакет
Примечание от фабрики: 
", Дизайн: нанесение логотипа,300,"12,8","1330,8",45-50,"14,67","1525,23",35-40,"10 300,00",16-19,
,,,,500,"12,2","1268,47",,"14,07","1462,95",,,,
,,,,1000,"11,6","1162,7",,"13,47","1350,1",,,,
,,,,3000,"11,25","1127,43",,"13,07","1309,29",,,,
,,,,5000,"10,91","1093,05",,"12,67","1269,4",,,,
 ,Зонт-трость полуавтомат,"Особенности: 24 спицы
Материал: EVA 190Т
Размер: купол 115 см диаметр, 90 см высота трости
Упаковка: пластиковый пакет
Примечание от фабрики: 
", Дизайн: полная запечатка,300,"14,9","1552,5",35-40,"18,1","1881,96",25-30,"16 000,00",19-22,
,,,,500,"14,49","1507,03",35-40,"17,57","1827,35",25-30,,,
,,,,1000,"14,1","1408,9",35-40,"17,05","1708,7",25-30,,,
,,,,3000,"13,64","1366,36",40-45,"16,54","1657,34",30-35,,,
,,,,5000,"13,22","1324,75",45-50,"16,04","1606,91",35-40,,,
 ,Платок,"Материал: искусственный шелк
Размер: 90*90 см
Упаковка: пластиковый пакет
Примечание от фабрики: цена ориентировочная, точная цена после предоставления макета", Дизайн: полная запечатка цифровая печать,300,"12,2","1270,4",50-55,"12,49","1298,44",40-45,"11 300,00",19-22,
,,,,500,"11,88","1235,31",,"12,15","1263,31",,,,
,,,,3000,"10,6","1058,4",,"10,82","1084,56",,,,
,,,,5000,"10,22","1024,35",,"10,48","1049,74",,,,
 ,Платок,"Материал: натуральный шелк 70%, хлопок 30%
Размер: 90*90 см
Упаковка: пластиковый пакет
Примечание от фабрики: цена ориентировочная, точная цена после предоставления макета", Дизайн: полная запечатка цифровая печать,300,"19,7","2045,7",50-55,"19,94","2073,69",40-45,"13 700,00",19-22,
,,,,500,"19,64","2042,18",,"19,91","2070,18",,,,
,,,,3000,"18,5","1850,2",,"18,73","1876,42",,,,
,,,,5000,"17,85","1788,13",,"18,1","1813,53",,,,
 ,Ваза ,"Материал: PLA
Размер: 20х8 см
Упаковка: индивидуальная коробка 
Примечание от фабрики: ", Дизайн: 3D печать ,300,"11,5","1196,8",40-45,"13,5","1406,7",35-40,"5 800,00",14-16,
,,,,500,"11,3","1180,5",40-45,"13,3","1387,9",35-40,,,
,,,,1000,"9,7","975,2",40-45,"11,7","1257,5",35-40,,,
,,,,3000,"9,4","944,6",45-50,"11,3","1134,9",40-45,,,
,,,,5000,"9,1","914,9",50-55,11,"1099,2",50-55,,,
 ,Ваза ,"Материал: керамика
Размер: 24х8,5 см
Упаковка: индивидуальная коробка 
Примечание от фабрики: открытие форм фактора "," Дизайн: индивидуальный дизайн, нанесение лого на основание. Вид нанесения- шелкография
Цвет вазы в пантон ",300,"12,5","1301,8",65-70,"14,5","1511,7",60-65,"22 500,00",14-16,
,,,,500,"11,8","1228,8",65-70,"13,8","1438,6",60-65,,,
,,,,1000,"10,5","1055,4",65-70,"12,6","1257,5",60-65,,,
,,,,3000,"10,4","1043,4",80-85,"12,4","1245,6",75-80,,,
,,,,5000,"9,5","952,8",100-105,"11,5",1155,95-100,,,
