,,," Дизайн: цвета материалов на выбор из раскладки, вышивка 4 цвета на одной стороне",500,"14,6","1545,6",80-85,"16,4","1748,0",70-75,,,,
,,,,1000,"14,2","1504,6",,"16,0","1707,0",,,,,
,,,,1500,"14,0","1481,8",,"15,8","1684,1",,,,,
,,,,2000,"13,9","1466,8",,"15,7","1669,2",,,,,
 ,Сумка-косметичка,"Материал: искусственная каракульча, искусственная кожа
Размер: 10,5*13*7 см
Упаковка: опп пакет
"," Дизайн: цвета материалов на выбор из раскладки, без бирок и логотипов, фурнитура стандартная без выкраса",500,"17,8","1872,2",80-85,"19,6","2072,0",70-75,17 500,15,25-27,
,,,,1000,"17,3","1819,2",,"19,1","2019,0",,,,,
,,,,1500,"17,0","1789,3",,"18,8","1989,1",,,,,
,,,,2000,"16,8","1767,2",,"18,6","1967,0",,,,,
 ,Сумка-косметичка,"Материал: искусственная каракульча, искусственная кожа
Размер: 10,5*13*7 см
Упаковка: опп пакет
"," Дизайн: цвета материалов на выбор из раскладки, ПВХ бирка",500,"17,9","1886,5",80-85,"19,7","2087,4",70-75,26 000,15,25-27,
,,,,1000,"17,4","1833,2",,"19,2","2034,2",,,,,
,,,,1500,"17,1","1803,1",,"18,9","2004,1",,,,,
,,,,2000,"16,9","1780,8",,"18,7","1981,8",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, тканевая бирка",500,"17,9","1884,6",80-85,"19,7","2085,6",70-75,,,,
,,,,1000,"17,4","1831,4",,"19,2","2032,4",,,,,
,,,,1500,"17,1","1801,3",,"18,9","2002,2",,,,,
,,,,2000,"16,9","1779,0",,"18,7","1980,0",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, вышивка 4 цвета на одной стороне",500,"18,6","1956,6",80-85,"20,4","2157,6",70-75,,,,
,,,,1000,"18,1","1903,3",,"19,9","2104,3",,,,,
,,,,1500,"17,8","1873,2",,"19,6","2074,2",,,,,
,,,,2000,"17,6","1851,0",,"19,4","2051,9",,,,,
