,,,,500,"12,5","1102,2",,,,,,,,
,кружка+чайник,"Материал: стекло
Размер: чашка - 80 мл, диаметр: 65мм, высота:35мм; чайник - ёмкость:400мл, диаметр: 120мм, высота: 125 мм

Упаковка: заводская упаковка
", Дизайн: нанесение лого декоративным обжигом с применением цветной бумаги (пример в доп фото),300,"57,8","5485,0",50-55,,,,19 000,5,15-17,
,,,,500,"57,8","5482,7",,,,,,,,
,кружка+ложка+блюдце,"Материал: чашка, ложка -стекло, блюдце - металл
Размер: чашка кофе - ёмкость: 300мл, диаметр - 88мм, высота: 80мм

кофейное блюдце - диаметр: 143 мм, высота: 16мм

Упаковка: заводская упаковка
", Дизайн: нанесение лого декоративным обжигом с применением цветной бумаги (пример в доп фото),300,"57,2","5433,5",50-55,,,,19 000,5,15-17,
,,,,500,"57,2","5431,2",,,,,,,,
,кружка (под изготовление),"Материал: кружка - металл, ручка -дерево
Размер: кружка - высота 8,7см, диаметр 9,5см, вес: около 80 г, ёмкость: около 530 мл, диаметр дна 9см; ручка - длина:80мм, ширина:37мм
Упаковка: заводская упаковка
Мин тираж 100 шт","Дизайн: нанесение лого гравировкой, смогут сделать ручку абсолютно любой формы",300,"27,5","2488,2",53-58,,,,25 000,10,20-22,
,,,,500,"26,0","2357,2",,,,,,,,
,кружка,"Материал: кружка - нержавеющая сталь, ручка -дерево
Размер: кружка - 9*7,5 см; ручка - длина: 4 см, объем: 250 мл
Упаковка: коробка с нанесением лого клиента в несколько цветов
",Дизайн: лого гравировкой по макету клиента,300,"10,2","924,7",70-75,,,,9 000,7,17-19,
,,,,500,"10,2","922,5",,,,,,,,
,Термохромная бутылка,"Материал: нержавеющая сталь
Объём: 500 мл
Упаковка: заводская упаковка

Лого от 500 шт
Выкрас бутылки в пантон от 1000 шт
","Дизайн: стоковый цвет, лого в 2 цвета",500,"12,4","1114,3",50-55,,,,7 000,9,19-21,
,Ионизирующая бутылка,"Материал: тритан
Объём: 500 мл
Упаковка: заводская упаковка

Лого от 500 шт

","Дизайн: стоковый цвет, лого в 2 цвета",500,"22,9","2075,7",40-45,,,,7 500,7,17-19,
,Термокружка,"Материал: нержавеющая сталь, силикон, ПП, нейлон
Объём:  400 мл
Упаковка: заводская упаковка

Лого от 1000 шт
Выкрас в пантон кружки и шнурка также от 1000 шт
","Дизайн: стоковый цвет, лого в 2 цвета",1000,"18,3","1578,6",80-85,,,,20 500,15,25-27,
,,,"Дизайн: выкрас бутылки и шнурка в пантон, лого в 2 цвета",,"19,5","1678,1",80-85,,,,40 500,17,27-29,
,Стакан,"Материал: тритан, полиэстер
Объём: 700 мл
Упаковка: заводская упаковка

Лого от 500 шт
Выкрас в пантон от 2000 шт
","Дизайн: стоковый цвет, лого в 2 цвета",500,"10,6","937,1",50-55,,,,8 500,10,20-22,
,термос,"Материал: 304,201 нержавеющая сталь
Объём: 350 мл
Упаковка: заводская упаковка

","Дизайн: стоковый цвет, нанесение лого шелкографией",300,"7,2","638,5",37-42,,,,6 500,5,15-17,
,,,,500,"7,2","636,2",,,,,,,,
,термос,"Материал: 304 нержавеющая сталь
Объём: 350 мл
Упаковка: заводская упаковка

","Дизайн: стоковый цвет, нанесение лого печатью",300,"11,0","969,6",40-45,,,,9 500,7,17-19,
,,,,500,"10,9","967,4",,,,,,,,
,термос,"Материал: 304 нержавеющая сталь
Объём: 320 мл
Упаковка: заводская упаковка

",Дизайн: нанесение лого гравировкой в один цвет,300,"7,8","696,1",40-45,,,,8 500,7,17-19,
,,,,500,"7,7","693,8",,,,,,,,
,термос для заварки чая с кейсом,"Материал: стекло, силикон, полиэстер
Объём: 420 мл
Упаковка: заводская упаковка

",Дизайн: нанесение лого печатью в один цвет,300,"9,2","820,4",40-45,,,,8 500,7,17-19,
,,,,500,"9,0","805,7",,,,,,,,
,термос ,"Материал: 304 нержавеющая сталь
Объём: 480 мл
Упаковка: заводская упаковка

",Дизайн: нанесение многоцветного лого 3д печатью,300,"12,8","1147,0",40-45,,,,8 500,7,17-19,
,,,,500,"12,8","1144,7",,,,,,,,
