,"Менеджер: Червоненко Светлана
Email: sveta.ch@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
 ,"Значок ""О""","Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, эмаль 2 цвета
Вид упаковки: пакет с клеевым клапаном 
Значок: 23мм27х2мм
Крепеж: цанга - бабочка.
", Дизайн: индивидуальный дизайн,1000,"0,8","67,9",40-45,"0,8","68,4",30-35,10 200,10,20-22,
,,,,2000,"0,8","66,5",40-45,"0,8","67,0",30-35,,,,
,,,,3000,"0,7","60,0",40-45,"0,7","60,6",30-35,,,,
,,,,5000,"0,6","56,5",45-50,"0,7","57,0",35-40,,,,
,,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, эмаль 2 цвета
Вид упаковки: пакет с клеевым клапаном 62х101мм
Подложка: 50х100мм, печать 4+4, картон 250/300 гр 
Значок: 23мм27х2мм
Георгиевская лента: 196х25мм (в развороте), 95х25мм (в сложенном виде)
Крепеж: цанга - бабочка.
", Дизайн: индивидуальный дизайн,1000,"1,7","146,4",40-45,"1,7","149,7",30-35,"10200-значок, 6000 - подложка",10,20-22,
,,,,2000,"1,5","130,8",40-45,"1,5","134,1",30-35,,,,
,,,,3000,"1,3","117,9",40-45,"1,4","121,1",30-35,,,,
,,,,5000,"1,2","109,1",45-50,"1,3","112,2",35-40,,,,
 ,Брелок «Красная стрела»,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, холодная ювелирная эмаль, покрытие оттенка «белое золото».
Вид упаковки: пакет с клеевым клапаном
Размеры: в упаковке 145х60мм
Кольцо: внешний диаметр 30мм, внутренний диаметр 25мм
Брелок: 47х13х6мм (51мм от крайней до крайней точки)
расчет делали по фото, размер с тз не совпадает", Дизайн: индивидуальный дизайн,1000,"2,0","173,2",40-45,"2,0","178,5",30-35,21 000,15,25-27,
,,,,2000,"2,0","171,9",40-45,"2,0","177,1",30-35,,,,
,,,,3000,"1,8","157,8",40-45,"1,9","162,9",30-35,,,,
,,,,5000,"1,7","151,3",45-50,"1,8","156,3",35-40,,,,
,,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, холодная ювелирная эмаль, покрытие оттенка «белое золото».
Вид упаковки: прозрачная ПВХ коробка с европодвесом, размер: 160 мм в длину (с учетом европодвеса в собранном виде) 60мм в ширину, дно 20мм
Размеры: в упаковке 145х60мм
Кольцо: внешний диаметр 30мм, внутренний диаметр 25мм
Подложка: 53х135мм, пластик 0,5мм, печать УФ, двусторонняя 4+4, 2 отверстия по 7 мм с вырубкой для кольца. 
Брелок: 47х13х6мм (51мм от крайней до крайней точки)
расчет делали по фото, размер с тз не совпадает", Дизайн: индивидуальный дизайн,1000,"2,5","222,5",40-45,"2,6","229,1",30-35,"21000- брелок, 6000 - подложка",15,25-27,
,,,,2000,"2,4","207,0",40-45,"2,4","213,6",30-35,,,,
,,,,3000,"2,1","186,1",40-45,"2,2","192,5",30-35,,,,
,,,,5000,"2,0","172,8",45-50,"2,0","179,0",35-40,,,,
 ,Брелок «Двухэтажный вагон»,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, холодная ювелирная эмаль, покрытие оттенка «белое золото».
Вид упаковки: пакет с клеевым клапаном
Размеры: в упаковке 145х60мм
Кольцо: внешний диаметр 30мм, внутренний диаметр 25мм
Брелок: 47х13х6мм (51мм от крайней до крайней точки)
расчет делали по фото, размер с тз не совпадает", Дизайн: индивидуальный дизайн,1000,"2,1","183,5",40-45,"2,2","188,8",30-35,21 000,15,25-27,
,,,,2000,"2,1","182,4",40-45,"2,1","187,7",30-35,,,,
,,,,3000,"1,9","167,8",40-45,"2,0","172,9",30-35,,,,
,,,,5000,"1,8","160,8",45-50,"1,9","165,7",35-40,,,,
,,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, холодная ювелирная эмаль, покрытие оттенка «белое золото».
Вид упаковки: прозрачная ПВХ коробка с европодвесом, размер: 160 мм в длину (с учетом европодвеса в собранном виде) 60мм в ширину, дно 20мм
Размеры: в упаковке 145х60мм
Кольцо: внешний диаметр 30мм, внутренний диаметр 25мм
Подложка: 53х135мм, пластик 0,5мм, печать УФ, двусторонняя 4+4, 2 отверстия по 7 мм с вырубкой для кольца. 
Брелок: 47х13х6мм (51мм от крайней до крайней точки)
расчет делали по фото, размер с тз не совпадает", Дизайн: индивидуальный дизайн,1000,"2,7","232,8",40-45,"2,7","239,4",30-35,"21000- брелок, 6000 - подложка",15,25-27,
,,,,2000,"2,5","217,6",40-45,"2,6","224,2",30-35,,,,
,,,,3000,"2,2","196,1",40-45,"2,3","202,5",30-35,,,,
,,,,5000,"2,1","182,2",45-50,"2,1","188,4",35-40,,,,
 ,Брелок «Ласточка» металлический,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, холодная ювелирная эмаль, покрытие оттенка «белое золото».
Вид упаковки: пакет с клеевым клапаном
Размеры: в упаковке 145х60мм
Кольцо: внешний диаметр 30мм, внутренний диаметр 25мм
Брелок: 47х13х6мм (51мм от крайней до крайней точки)
расчет делали по фото, размер с тз не совпадает", Дизайн: индивидуальный дизайн,1000,"2,3","201,5",40-45,"2,4","206,8",30-35,21 000,15,25-27,
,,,,2000,"2,3","199,1",40-45,"2,3","204,4",30-35,,,,
,,,,3000,"2,1","182,3",40-45,"2,1","187,4",30-35,,,,
,,,,5000,"2,0","175,1",45-50,"2,1","180,0",35-40,,,,
,,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, холодная ювелирная эмаль, покрытие оттенка «белое золото».
Вид упаковки: прозрачная ПВХ коробка с европодвесом, размер: 160 мм в длину (с учетом европодвеса в собранном виде) 60мм в ширину, дно 20мм
Размеры: в упаковке 145х60мм
Кольцо: внешний диаметр 30мм, внутренний диаметр 25мм
Подложка: 53х135мм, пластик 0,5мм, печать УФ, двусторонняя 4+4, 2 отверстия по 7 мм с вырубкой для кольца. 
Брелок: 47х13х6мм (51мм от крайней до крайней точки)
расчет делали по фото, размер с тз не совпадает", Дизайн: индивидуальный дизайн,1000,"2,9","250,9",40-45,"2,9","257,4",30-35,"21000- брелок, 6000 - подложка",15,25-27,
,,,,2000,"2,7","234,3",40-45,"2,7","240,9",30-35,,,,
,,,,3000,"2,4","210,6",40-45,"2,5","217,0",30-35,,,,
,,,,5000,"2,2","196,5",45-50,"2,3","202,7",35-40,,,,
 ,Брелок «Ласточка вагон» металлический,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, холодная ювелирная эмаль, покрытие оттенка «белое золото».
Вид упаковки: пакет с клеевым клапаном
Размеры: в упаковке 145х60мм
Кольцо: внешний диаметр 30мм, внутренний диаметр 25мм
Брелок: 47х13х6мм (51мм от крайней до крайней точки)
расчет делали по фото, размер с тз не совпадает", Дизайн: индивидуальный дизайн,1000,"2,3","201,5",40-45,"2,4","206,8",30-35,21 000,15,25-27,
,,,,2000,"2,3","199,1",40-45,"2,3","204,4",30-35,,,,
,,,,3000,"2,1","182,3",40-45,"2,1","187,4",30-35,,,,
,,,,5000,"2,0","175,1",45-50,"2,1","180,0",35-40,,,,
,,"Состав: металл - цинковый сплав для художественного литья, не содержащий вредных и вызывающих аллергии компонентов, холодная ювелирная эмаль, покрытие оттенка «белое золото».
Вид упаковки: прозрачная ПВХ коробка с европодвесом, размер: 160 мм в длину (с учетом европодвеса в собранном виде) 60мм в ширину, дно 20мм
Размеры: в упаковке 145х60мм
Кольцо: внешний диаметр 30мм, внутренний диаметр 25мм
Подложка: 53х135мм, пластик 0,5мм, печать УФ, двусторонняя 4+4, 2 отверстия по 7 мм с вырубкой для кольца. 
Брелок: 47х13х6мм (51мм от крайней до крайней точки)
расчет делали по фото, размер с тз не совпадает", Дизайн: индивидуальный дизайн,1000,"2,9","250,9",40-45,"2,9","257,4",30-35,"21000- брелок, 6000 - подложка",15,25-27,
,,,,2000,"2,7","234,3",40-45,"2,7","240,9",30-35,,,,
,,,,3000,"2,4","210,6",40-45,"2,5","217,0",30-35,,,,
,,,,5000,"2,2","196,5",45-50,"2,3","202,7",35-40,,,,
