,игрушка на присоске ,"Материал: силикон
Размер: 11,3 см*5,2 см
Упаковка: индивидуальная коробка с дизайном S7 (учтено в стоимости)
Примечание от фабрики: игрушка на присоске, смешно двигается из стороны в сторону, отличный бонус - прорезыватель для зубов, легкая, удобно брать с собой, необходима ДС и СГР (примерно 165 500 руб., срок 9-10 недель), не включены в стоимость", Дизайн: нанесение лого авиакомпании на игрушку шелкографией +дизайн коробки в цвет компании +нанесение лого цветной печатью,150000,"2,6","269,4",97-103 кд,,,,"12 000,00",9,19-21,
,игрушка-антистресс,"Материал: полипропиленовый хлопок
Размер: 25*20*25 см
Упаковка: заводская упаковка
Примечание от фабрики: дышащие игрушки с возможностью слушать песенки, двигается животик, игрушка издает дыхание и сопение", Дизайн: нанесение лого авиакомпании трафаретной печатью,150000,"8,1","866,2",125-130 кд,,,,"19 000,00",7,17-19,
,прорезыватели для зубов,"Материал: пищевой силикон
Размер: длина цепочки ~23-29 см, длина прорезывателя ~5x7 см. 
Упаковка: OPP-пакетик
Примечание от фабрики: в комплекте: прорезыватель+браслет из бусин, в стоимость тиража включено: создание формы под прорезыватель, создание формы под браслет с лого, выкрас в пантон, необходима ДС и СГР (примерно 165 500 руб., срок 9-10 недель), не включены в стоимость", Дизайн: лого авиакомпании из бусин + выкрас в нужный пантон,150000,"1,9","207,2",105-110 кд,,,,"9 000,00",29,39-41,
,детская ложечка (меняет цвет в зависимости от температуры еды),"Материал: PP+TPE
Размер: 14*2.6 см
Упаковка: индивидуальный пакет
Примечание от фабрики: необходима ДС и СГР (примерно 165 500 руб., срок 9-10 недель), не включены в стоимость", Дизайн: выкрас в пантон+нанесение лого шелкографией макс в 2 цвета,150000,"0,4","39,8",67-72 кд,,,,"80 000,00",9,19-21,
,грелка-игрушка,"Материал: байка, пвх
Размер: малый - 14*15 см
Упаковка: OPP-пакетик
Примечание от фабрики: необходимо заливать кипяток, чтобы грелка начала функционировать, необходима ДС и СГР (примерно 165 500 руб., срок 9-10 недель), не включены в стоимость", Дизайн: нанесение лого авиакомпании термопечатью,150000,"1,1","118,1",67-72 кд,,,,"9 000,00",5,15-17,
,грелка-игрушка,"Материал: байка, пвх
Размер: большой - 17*19 см
Упаковка: OPP-пакетик
Примечание от фабрики: необходимо заливать кипяток, чтобы грелка начала функционировать, необходима ДС и СГР (примерно 165 500 руб., срок 9-10 недель)+регистрационное удостоверение примерно 50000 р, не включены в стоимость", Дизайн: нанесение лого авиакомпании термопечатью,150000,"1,3","139,2",67-72 кд,,,,,,,
,кукольный театр на пальцы,"Материал: плюш
Размер: 7,5*6 см
Упаковка: индивидуальный пакет
Примечание от фабрики: цена за 1 игрушку", Дизайн: нанесение лого термопечатью ,150000,"0,6","60,8",67-72 кд,,,,"11 500,00",9,19-21,
,,, Дизайн: нанесение лого вшивной биркой,150000,"0,5","55,7",67-72 кд,,,,,,,
,"книги с мягкими карточками-вкладышами для развития (цена примерная, точная после предоставления макета) ","Материал: картона
Размер: примерно - 10,5см*10,7см*3 см
Упаковка: индивидуальный пакет-зиплок (включен в стоимость)
Примечание от фабрики: сделают полностью по рефу, на русском, тематика на выбор клиента", Дизайн: выкрас в пантон+нанесение лого шелкографией макс в 2 цвета,150000,"4,1","437,8",97-102 кд,,,,"27 000,00",12,22-24,
,плед-гусик ,"Материал: двухслойная хлопчатобумажная марля
Размер: 40*40 см
Упаковка: OPP-пакетик
Примечание от фабрики: необходимо ДС, примерная стоимость 15000 р, не включено в стоимость, на фото-рефе пример использования", Дизайн: вшивная бирка с лого,150000,"3,6","382,5",77-82 кд,,,,"12 000,00",7,17-19,
,книжка мягкая,"Материал: полиэстер
Размер: 12.5*13*4.5 см, 6 страниц (12 разворотов)
Упаковка: OPP-пакет
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета"," Дизайн: настройка цвета, материала, логотипа, картинки",150000,"3,6","384,6",95-100,,,,"27 000,00",10,20-22,
,мягкая книжка с шуршащими страницами,"Материал: полиэстер
Размер: 11*11*2.5 см
", Дизайн: печать по макету клиента,150000,"1,0","111,7",95-100,,,,"15 000,00",15,25-27,
,накладка на ремень,"Материал: плюш
Размер: 16 см
Упаковка: OPP-пакет
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета"," Дизайн: настройка цвета, логотипа, фигурки",150000,"2,9","308,4",95-100,,,,"95 700,00",10,20-22,
,ободок,"Материал: плюш, пластик
Размер: универсальный
Упаковка: OPP-пакет
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета"," Дизайн: настройка цвета, логотипа, фигурки",150000,"2,4","251,9",80-85,,,,"23 900,00",7,17-19,
,прорезыватель,"Материал: пищевой силикон
Размер: 6*6 см
Упаковка: OPP-пакет
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета"," Дизайн: настройка формы, цвета",150000,"1,1","120,9",95-100,,,,"Открытие формы 220000 руб, 20 дней",10,20-22,
,прорезыватель охлаждающий,"Материал: EVA, вода
Размер: 6*6 см
Упаковка: OPP-пакет
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета"," Дизайн: настройка формы, цвета",150000,"1,1","113,0",95-100,,,,"Открытие формы 313000 руб, 30 дней",10,20-22,
,шнуровка,"Материал: дерево
Размер: 5.2*7.1*1.5 см
Упаковка: OPP-пакет
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета"," Дизайн: настройка формы, цвета, логотипа",150000,"2,9","304,1",75-80,,,,"17 700,00",7,17-19,
,мягкие кубики,"Материал: полиэстер
Размер: 7см
Упаковка: OPP-пакет
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета"," Дизайн: настройка цвета, логотипа, материала",150000,"0,6","59,8",85-90,,,,"48 700,00",10,20-22,
Дети 2-12 лет,,,,,,,,,,,,,,
,магнитная доска для рисования,"Материал: пластик
Размер: 13*10 см
Упаковка: OPP-пакет
", Дизайн: логотип шелкография,100000,"1,0","113,3",80-85,,,,"30 000,00",7,17-19,
,доска для рисования,"Материал: пластик
Размер: 11 см
Упаковка: OPP-пакет
"," Дизайн: настройка цвета, логотипа",100000,"1,3","137,5",80-85,,,,"17 700,00",7,17-19,
,модели из бумаги,"Материал: картон, вспененный материал
Размер: 5*10 см
Упаковка: OPP-пакет
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета", Дизайн: цифровая печать,100000,"0,5","60,2",70-75,,,,"32 200,00",7,17-19,
,"модели из бумаги
""Оригами""","Материал: бумага
Размер: 140*215 мм, 32 листа
Упаковка: OPP-пакет
", Дизайн: цифровая печать,100000,"1,6","174,9",70-75,,,,"6 800,00",7,17-19,
,тетрис ,"Материал: пластик
Размер: 6.6*1.6*14.7 см
Упаковка: фабричная коробка
Требуется оформление ДС и СС, не включено в стоимость"," Дизайн: настройка логотипа, настройка цвета, настройка коробки",100000,"1,5","168,0",80-85,,,,"11500
(без настроики цвета)",7,17-19,
,головоломка,"Материал: пластик
Размер: 8*8*2.5 см
Упаковка: фабричная коробка
"," Дизайн: настройка цвета, логотипа, коробки",100000,"2,0","216,0",70-75,,,,"17700
(без настроики цвета)",7,17-19,
,"головоломка 
""Игра 15""","Материал: пластик
Размер: 7*5 см
Упаковка: OPP-пакет
"," Дизайн: настройка цвета, логотипа",100000,"0,5","58,1",60-65,,,,"8 400,00",7,17-19,
,куб-лабиринт,"Материал: пластик
Размер: 4 см
Упаковка: OPP-пакет
", Дизайн: логотип шелкография,100000,"0,3","34,7",55-60,,,,"8 400,00",5,15-17,
,пазлы,"Материал: картон
Размер: 7,6 см
Упаковка: фабричная коробка
Примечание от фабрики: цена ориентировочная, окончательная после предоставления макета"," Дизайн: настройка картинки и коробки, цифровая печать",100000,"0,7","82,7",65-70,,,,"33 200,00",7,17-19,
,"головоломка
""Змейка""","Материал: пластик
Размер: 42.3*2.4*1.7 см
Упаковка: OPP-пакет
"," Дизайн: настройка цвета, настройка логотипа - тампопечать",100000,"1,7","188,9",150-155,,,,"17 700,00",7,17-19,
,мешок,"Материал: полиэстер
Размер: 25*33 см
Упаковка: OPP-пакет
"," Дизайн: настройка размера, картинки",100000,"0,9","93,6",80-85,,,,"17 700,00",3,13-15,
