,"Менеджер: Червоненко Светлана
Email: sveta.ch@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: оранжевый, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - зеленый Pantone 375U, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - белый.
Круглый подвес: материал - акрил, размер 50*50 см, цвет - зеленый Pantone 375U, вырубка логотипа, размер 30*32 мм, круглое отверстие для крепления диаметром 5 мм
Кольцо-крепеж для круглого подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - зеленый
Металлический карабин: материал - металл, размер: 45*25 мм
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальная форма акрилового подвеса, цвет близкий к пантон
- подбор фурнитуры",500,"3,0","254,9",45-50,"3,1","265,7",35-40,24 700,10,20-22,
,,,,1000,"2,9","246,2",,"3,0","257,0",,,,,
,,,,2000,"2,8","238,1",,"2,9","248,6",,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: зеленый Pantone 375U, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - черный, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - белый.
Круглый подвес: материал - акрил, размер 50*50 см, цвет - зеленый Pantone 375U, вырубка логотипа, размер 30*32 мм, круглое отверстие для крепления диаметром 5 мм
Кольцо-крепеж для круглого подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - оранжевый
Карабин: материал - металл, размер: 45*25 мм, цвет - зеленый
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальная форма акрилового подвеса, цвет близкий к пантон
- подбор фурнитуры",500,"3,0","254,9",45-50,"3,1","265,7",35-40,24 700,10,20-22,
,,,,1000,"2,9","246,2",,"3,0","257,0",,,,,
,,,,2000,"2,8","238,1",,"2,9","248,6",,,,,
Вид 2,,,,,,,,,,,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: зеленый Pantone 375U, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - белый, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - черный.
Подвес с логотипом: материал - пвх, общий размер 45*59 см, цвет - зеленый Pantone 375U, логотип в форме с одной стороны, размер 38*40,4 мм, круглое отверстие для крепления диаметром 5 мм
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - белый
Металлическое кольцо: материал - металл, размер: диаметр 30 мм, ширина 4,5 мм, цвет - оранжевый
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальная форма и выкрас в пантон пвх подвеса
- подбор фурнитуры","500
целый брелок","3,2","273,4",45-50,"3,4","286,1",35-40,24 700,10,20-22,
,,,,"500
шнур",,"59,9",,,"62,5",,,,,
,,,,"500
пвх  держатель",,"75,5",,,"78,7",,,,,
,,,,"500
пвх подвес",,"94,0",,,"89,1",,,,,
,,,,"500
фурнитура",,"44,0",,,"45,8",,,,,
,,,,"1000
целый брелок","3,1","264,2",,"3,3","276,9",,,,,
,,,,"1000
шнур",,"57,9",,,"60,4",,,,,
,,,,"1000
пвх  держатель",,"72,9",,,"76,1",,,,,
,,,,"1000
пвх подвес",,"90,7",,,"96,0",,,,,
,,,,"1000
фурнитура",,"42,7",,,"44,4",,,,,
,,,,"2000
целый брелок","3,0","255,6",,"3,2","268,0",,,,,
,,,,"2000
шнур",,"56,0",,,"58,5",,,,,
,,,,"2000
пвх  держатель",,"70,5",,,"73,6",,,,,
,,,,"2000
пвх подвес",,"88,0",,,"93,0",,,,,
,,,,"2000
фурнитура",,"41,1",,,"42,9",,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: оранжевый, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - зеленый Pantone 375U, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - белый.
Подвес с логотипом: материал - пвх, общий размер 45*59 см, цвет - зеленый Pantone 375U, логотип в форме с одной стороны, размер 38*40,4 мм, круглое отверстие для крепления диаметром 5 мм
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - зеленый
Металлический карабин: материал - металл, размер: 45*25 мм
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальная форма и выкрас в пантон пвх подвеса
- подбор фурнитуры",500,"3,2","273,4",45-50,"3,4","286,1",35-40,24 700,10,20-22,
,,,,1000,"3,1","264,2",,"3,3","276,9",,,,,
,,,,2000,"3,0","255,6",,"3,2","268,0",,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: зеленый Pantone 375U, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - черный, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - белый.
Подвес с логотипом: материал - пвх, общий размер 45*59 см, цвет - зеленый Pantone 375U, логотип в форме с одной стороны, размер 38*40,4 мм, круглое отверстие для крепления диаметром 5 мм
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - оранжевый
Карабин: материал - металл, размер: 45*25 мм, цвет - зеленый
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальная форма и выкрас в пантон пвх подвеса
- подбор фурнитуры",500,"3,2","273,4",45-50,"3,4","286,1",35-40,24 700,10,20-22,
,,,,1000,"3,1","264,2",,"3,3","276,9",,,,,
,,,,2000,"3,0","255,6",,"3,2","268,0",,,,,
Вид 3,,,,,,,,,,,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: зеленый Pantone 375U, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - белый, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - черный.
Дутый подвес домик: внешний материал - нейлон, цвет близкий к Pantone 375U, размер по ширине 65 мм, крепление - петелька-стропа, цвет - белый
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - белый
Металлическое кольцо: материал - металл, размер: диаметр 30 мм, ширина 4,5 мм, цвет - оранжевый
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальный пошив дутого подвеса
- подбор фурнитуры","500
целый брелок","6,9","590,2",55-60,"7,1","603,9",45-50,30 800,10,20-22,
,,,,"500
шнур",,"59,9",,,"62,5",,,,,
,,,,"500
пвх  держатель",,"75,5",,,"78,7",,,,,
,,,,"500
дутый домик",,"410,8",,,"416,9",,,,,
,,,,"500
фурнитура",,"44,0",,,"45,8",,,,,
,,,,"1000
целый брелок","6,7","572,0",,"6,9","585,8",,,,,
,,,,"1000
шнур",,"57,9",,,"60,4",,,,,
,,,,"1000
пвх  держатель",,"72,9",,,"76,1",,,,,
,,,,"1000
дутый домик",,"398,5",,,"404,9",,,,,
,,,,"1000
фурнитура",,"42,7",,,"44,4",,,,,
,,,,"2000
целый брелок","6,5","554,4",,"6,7","567,8",,,,,
,,,,"2000
шнур",,"56,0",,,"58,5",,,,,
,,,,"2000
пвх  держатель",,"70,5",,,"73,6",,,,,
,,,,"2000
дутый домик",,"386,8",,,"392,8",,,,,
,,,,"2000
фурнитура",,"41,1",,,"42,9",,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: оранжевый, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - зеленый Pantone 375U, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - белый.
Дутый подвес домик: внешний материал - нейлон, цвет близкий к Pantone 375U, размер по ширине 65 мм, крепление - петелька-стропа, цвет - белый
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - зеленый
Металлический карабин: материал - металл, размер: 45*25 мм
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальный пошив дутого подвеса
- подбор фурнитуры",500,"6,9","590,2",55-60,"7,1","603,9",45-50,30 800,10,20-22,
,,,,1000,"6,7","572,0",,"6,9","585,8",,,,,
,,,,2000,"6,5","554,4",,"6,7","567,8",,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: зеленый Pantone 375U, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - черный, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - белый.
Дутый подвес домик: внешний материал - нейлон, цвет близкий к Pantone 375U, размер по ширине 65 мм, крепление - петелька-стропа, цвет - белый
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - оранжевый
Карабин: материал - металл, размер: 45*25 мм, цвет - зеленый
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальный пошив дутого подвеса
- подбор фурнитуры",500,"6,9","590,2",55-60,"7,1","603,9",45-50,30 800,10,20-22,
,,,,1000,"6,7","572,0",,"6,9","585,8",,,,,
,,,,2000,"6,5","554,4",,"6,7","567,8",,,,,
Вид 4,,,,,,,,,,,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: зеленый Pantone 375U, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - белый, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - черный.
Дутый подвес сердце: внешний материал - нейлон, цвет близкий к Pantone 375U, размер по высоте 60 мм, крепление - круглая резинка, цвет - оранжевый 
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - белый
Металлическое кольцо: материал - металл, размер: диаметр 30 мм, ширина 4,5 мм, цвет - оранжевый
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальный пошив дутого подвеса
- подбор фурнитуры","500
целый брелок","6,0","508,1",55-60,"6,1","521,9",45-50,30 800,10,20-22,
,,,,"500
шнур",,"59,9",,,"62,5",,,,,
,,,,"500
пвх  держатель",,"75,5",,,"78,7",,,,,
,,,,"500
дутое сердце",,"328,7",,,"334,9",,,,,
,,,,"500
фурнитура",,"44,0",,,"45,8",,,,,
,,,,"1000
целый брелок","5,8","490,0",,"5,9","503,8",,,,,
,,,,"1000
шнур",,"57,9",,,"60,4",,,,,
,,,,"1000
пвх  держатель",,"72,9",,,"76,1",,,,,
,,,,"1000
дутое сердце",,"398,5",,,"322,9",,,,,
,,,,"1000
фурнитура",,"42,7",,,"44,4",,,,,
,,,,"2000
целый брелок","5,6","474,7",,"5,7","488,1",,,,,
,,,,"2000
шнур",,"56,0",,,"58,5",,,,,
,,,,"2000
пвх  держатель",,"70,5",,,"73,6",,,,,
,,,,"2000
дутое сердце",,"307,1",,,"313,1",,,,,
,,,,"2000
фурнитура",,"41,1",,,"42,9",,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: оранжевый, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - зеленый Pantone 375U, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - белый.
Дутый подвес сердце: внешний материал - нейлон, цвет близкий к Pantone 375U, размер по высоте 60 мм, крепление - круглая резинка, цвет - белый
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - зеленый
Металлический карабин: материал - металл, размер: 45*25 мм
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальный пошив дутого подвеса
- подбор фурнитуры",500,"6,0","508,1",55-60,"6,1","521,9",45-50,30 800,10,20-22,
,,,,1000,"5,8","490,0",,"5,9","503,8",,,,,
,,,,2000,"5,6","474,7",,"5,7","488,1",,,,,
 ,Брелок,"Шнур: материал - полиэстер, круглый, ширина 6 мм, общая длина в завязанном виде - 13 см, цвета: зеленый Pantone 375U, белый; наконечники - металл, диаметр - 7,5 мм, высота - 10 мм
Держатель: материал - пвх, размер 40*15*10 мм, цвет - черный, два круглых отверстия для шнура диаметром 6 мм, логотип в форме объемный с двух сторон, размер 32*11 мм, высота 0,6 мм, цвет - белый.
Дутый подвес сердце: внешний материал - нейлон, цвет близкий к Pantone 375U, размер по высоте 60 мм, крепление - круглая резинка, цвет - белый
Кольцо-крепеж для подвеса: материал - металл, размер: диаметр 45 мм, ширина 1,6 мм, цвет - оранжевый
Карабин: материал - металл, размер: 45*25 мм, цвет - зеленый
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после окончания проработки образца"," Дизайн: 
- индивидуальная вязка шнура
- индивидуальная форма и выкрас в пантон пвх держателя
- индивидуальный пошив дутого подвеса
- подбор фурнитуры",500,"6,0","508,1",55-60,"6,1","521,9",45-50,30 800,10,20-22,
,,,,1000,"5,8","490,0",,"5,9","503,8",,,,,
,,,,2000,"5,6","474,7",,"5,7","488,1",,,,,
Расчет по готовым образцам,,,,,,,,,,,,,,
 ,"Чехол для ноутбука
","Материал: полиэстер
Размер: для ноутбука 41*29 см
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после проработки образца"," Дизайн: 
- индивидуальный пошив
-  пвх шильд
- выбор материала из раскладки
- подбор фурнитуры",500,"15,4","1291,3",65-70,"17,6","1473,8",55-60,10 300,12,22-24,
,,,,1000,"14,6","1227,8",,"16,7","1405,0",,,,,
,,,,2000,"13,5","1130,2",,"15,4","1296,7",,,,,
 ,"Чехол для ноутбука
","Материал: полиэстер
Размер: для ноутбука 38*28 см
Упаковка: индивидуальный пакет
Примечание от фабрики: стоимость примерная, точный расчет после проработки образца"," Дизайн: 
- индивидуальный пошив
-  пвх шильд
- выбор материала из раскладки
- подбор фурнитуры",500,"15,1","1266,7",65-70,"17,3","1449,3",55-60,10 300,12,22-24,
,,,,1000,"14,3","1204,0",,"16,4","1381,1",,,,,
,,,,2000,"13,2","1107,8",,"15,2","1274,3",,,,,
