 ,ПЗУ 2,"Материал: алюминиевый сплав
Размер:  69 х 99.7 х 7.7 мм
Цвет: темно-серый, серебристый, светло-зеленый
Упаковка: индивидуальная коробка
Примечание от фабрики:  
- Тип аккумулятора: литий-ионный  
- Энергия аккумулятора: 10000 мАч", Дизайн: сток,300,"23,6","2435,8",30-35,"24,1","2500,8",20-25,6 500,2,12-14,
,,,,500,"23,2","2401,9",,"23,8","2467,1",,,,,
,,,,1000,"22,9","2368,6",,"23,5","2433,7",,,,,
 ,ПЗУ 3,"Материал: алюминиевый сплав
Размер: 66 х 102 х 8 мм
Упаковка: индивидуальная коробка
Примечание от фабрики:  
- Тип аккумулятора: литий-ионный  
- Энергия аккумулятора: 5000 мАч", Дизайн: нанесение лого 1 цвета,300,"36,5","3761,7",30-35,"36,9","3816,1",20-25,7 500,2,12-14,
,,,,500,"35,5","3664,9",,"36,1","3719,2",,,,,
,,,,1000,"34,9","3600,2",,"35,4","3654,5",,,,,
 ,"Панама 
(изготовление с нуля)","Материал: полиэстер
Размер: 30 х 40 см
Упаковка: сток 
Примечание от фабрики: цена будет утверждена после изготовления образца, после китайского нового года
Возможности брендирования (не учтено в цене): печать шелкографией, печать термотрансфером, вышивка, кастомизированная бирка","Дизайн: производство с нуля (требуется предоставление образца)
 ",300,"15,3","1572,0",60-65,"15,9","1637,8",50-55,17 200,10,20-22,
,,,,500,"13,8","1420,2",,"14,4","1485,9",,,,,
,,,,1000,"12,4","1274,0",,"13,0","1339,7",,,,,
 ,Панама 2,"Материал: полиэстер, хлопок
Размер: 37-40 см
Упаковка: сток
Примечание от фабрики:  цена должна быть уточнена при утверждении дизайна и после китайского нового года
Возможности брендирования (не учтено в цене): печать шелкографией, печать термотрансфером, вышивка, кастомизированная бирка",Дизайн: сток,300,"13,7","1410,3",45-50,"14,3","1476,1",35-40,9 800,7,17-19,
,,,,500,"12,9","1323,2",,"13,5","1388,9",,,,,
,,,,1000,"12,4","1274,0",,"13,0","1339,7",,,,,
 ,Панама,"Материал: полиэстер
Размер: 30 х 13 х 8 см
Упаковка: сток
Примечание от фабрики:  цена должна быть уточнена при утверждении дизайна и после китайского нового года
Возможности брендирования (не учтено в цене): печать шелкографией, печать термотрансфером, вышивка, кастомизированная бирка","Дизайн: сток
",300,"15,3","1572,0",45-50,"15,9","1637,8",35-40,9 800,7,17-19,
,,,,500,"14,4","1484,9",,"15,1","1550,6",,,,,
,,,,1000,"13,9","1435,7",,"14,6","1501,4",,,,,
 ,Косынка,"Материал: полиэстер
Размер: 30 х 60 см 
Упаковка: сток
Примечание от фабрики: цена должна быть уточнена при утверждении дизайна и после китайского нового года
Возможности брендирования (не учтено в цене): печать шелкографией, печать термотрансфером, вышивка, кастомизированная бирка",Дизайн: сток,300,"12,1","1248,6",45-50,"12,8","1314,3",35-40,9 800,7,17-19,
,,,,500,"11,3","1161,5",,"11,9","1227,2",,,,,
,,,,1000,"10,8","1112,3",,"11,4","1178,0",,,,,
 ,Капюшон,"Материал: полиэстер
Размер: 36 х 57 см
Упаковка: сток
Примечание от фабрики: цена должна быть уточнена при утверждении дизайна и после китайского нового года
Возможности брендирования (не учтено в цене): печать шелкографией, печать термотрансфером, вышивка, кастомизированная бирка",Дизайн: сток,300,"18,4","1895,4",45-50,"19,0","1961,2",35-40,9 800,7,17-19,
,,,,500,"17,6","1808,3",,"18,2","1874,0",,,,,
,,,,1000,"17,1","1759,1",,"17,7","1824,8",,,,,
