,,,,500,"13,6","1151,8",,"15,9","1351,4",,,,,
,,,,1000,"13,4","1136,8",50-55,"15,7","1336,5",40-45,,,,
,,,,3000,"13,2","1122,4",,"15,6","1322,1",,,,,
,,,,5000,"13,1","1109,0",,"15,4","1308,7",,,,,
 ,Магнитный конструктор,"Материал: пластик, магниты
Размер: 74 см
Упаковка: инд упаковка
Примечание от фабрики: 54 детали в наборе, инструкция на русском языке
Язык: русский", Дизайн: сток,50,"17,7","1506,4",35-40,"20,8","1768,2",25-30,4 530,2,12-14,
,,,,100,"17,3","1473,5",,"20,4","1735,3",,,,,
,,,,500,"16,5","1398,1",,"19,5","1659,9",,,,,
,,,,1000,"16,3","1383,5",40-45,"19,4","1645,3",30-35,,,,
,,,,3000,"16,2","1377,4",,"19,3","1640,7",,,,,
,,,,5000,"16,1","1369,3",,"19,2","1631,1",,,,,
 ,Планшет для рисования,"Материал: пластик
Размер: 34 х 22.5 см, 16 дюймов
Упаковка: инд упаковка
Язык: английский

необходим СС (85 000 руб), включен в стоимость", Дизайн: сток,50,"28,0","2376,8",35-40,"29,6","2513,7",25-30,,2,12-14,
,,,,100,"17,4","1482,4",,"19,1","1619,3",,,,,
,,,,500,"8,5","722,2",,"10,1","859,1",,,,,
,,,,1000,"7,9","674,9",,"9,6","811,8",,,,,
,,,,3000,"7,1","603,9",,"8,7","740,8",,,,,
,,,,5000,"6,8","579,2",,"8,4","716,0",,,,,
 ,Детский конструктор (не мягкий),"Материал: пластик PP
Размер: 5 х 5 х 4 см, 10 х 5 х 4 см
Упаковка: инд пакет
Примечание от фабрики: 20 деталей в наборе (5 квадрат, 15 прямоугольник), цвета вразнобой", Дизайн: сток,50,"10,2","864,0",30-35,"13,4","1139,4",20-25,3450,3,13-15,
,,,,100,"9,6","819,7",,"12,9","1095,1",,,,,
,,,,500,"9,2","778,9",,"12,4","1054,3",,,,,
,,,,1000,"9,1","771,9",40-45,"12,3","1047,3",30-35,,,,
,,,,3000,"9,0","762,8",,"12,2","1038,2",,,,,
,,,,5000,"8,8","749,4",,"12,1","1024,8",,,,,
 ,Детский конструктор (мягкий),"Материал: TPE
Упаковка: инд упаковка
Примечание от фабрики: 21 деталь в наборе", Дизайн: сток,50,"10,2","864,0",30-35,"13,4","1139,4",20-25,3450,3,13-15,
,,,,100,"8,6","730,1",,"11,8","1005,5",,,,,
,,,,500,"8,4","713,0",,"11,7","991,5",,,,,
,,,,1000,"8,3","704,0",40-45,"11,6","981,7",30-35,,,,
,,,,3000,"8,2","700,8",,"11,5","977,7",,,,,
,,,,5000,"8,2","696,7",,"11,4","972,1",,,,,
 ,Пазл планета Земля,"Материал: картон 1 мм
Размер: коробка 18 х 16.5 х 6 см, картинка 67.5 см
Упаковка: инд коробка
Примечание от фабрики: 1000 деталей в наборе
Язык: английский", Дизайн: сток,50,"7,0","594,9",30-40,"8,9","752,0",20-30,3060,3,13-15,
,,,,100,"6,7","569,0",,"8,5","726,1",,,,,
,,,,500,"6,5","549,3",,"8,3","706,4",,,,,
,,,,1000,"6,4","539,6",,"8,2","696,7",,,,,
,,,,3000,"6,1","520,0",,"8,0","677,1",,,,,
,,,,5000,"5,7","485,5",,"7,6","642,6",,,,,
 ,Пазл,"Материал: картон 1 мм
Размер: коробка 26 х 8 х 19 см, картинка 62 х 46 см
Упаковка: инд коробка
Примечание от фабрики: 35 деталей в наборе
Язык: английский", Дизайн: сток,50,"10,7","907,7",40-45,"13,9","1185,1",30-35,3060,3,13-15,
,,,,100,"10,5","894,5",,"13,8","1172,0",,,,,
,,,,500,"10,4","881,4",,"13,6","1158,8",,,,,
,,,,1000,"10,2","868,2",,"13,5","1145,6",,,,,
,,,,3000,"10,1","855,0",55-60,"13,3","1132,5",45-50,,,,
,,,,5000,"10,0","849,8",,"13,3","1127,2",,,,,
 ,Сортер для малышей,"Материал: дерево
Размер: 29.5 х 8 х 5.5 см
Упаковка: инд пакет
Примечание от фабрики: 1000 деталей в наборе

необходим СС (85 000 руб), включен в стоимость", Дизайн: сток,50,"24,7","2099,2",35-40,"26,0","2205,4",25-30,2450,3,13-15,
,,,,100,"14,4","1226,0",,"15,7","1332,2",,,,,
,,,,500,"6,0","510,5",,"7,3","616,7",,,,,
,,,,1000,"5,0","421,1",,"6,2","527,3",,,,,
,,,,3000,"4,3","361,9",,"5,5","468,1",,,,,
,,,,5000,"4,1","345,0",,"5,3","451,3",,,,,
,Монополия Гарри Поттер,"Материал: картон, пластик
Размер: 27.5 х 4.9 х 27 см
Упаковка: инд коробка
Комплектация: Игровое поле, фишки в виде персонажей, карточки заклинаний, зелий, магических помощников и транспорта, деньги, правила игры
Язык: русский", Дизайн: сток,200 (мин),"15,2","1294,0",35-40,"17,9","1521,3",25-30,,,10-12,
,,,,500,"14,9","1262,3",,"17,5","1489,6",,,,,
,,,,1000,"14,2","1207,9",,"16,9","1435,1",,,,,
,,,,3000,"13,6","1154,0",,"16,3","1381,3",,,,,
,,,,5000,"13,0","1101,1",,"15,6","1328,4",,,,,
 ,Боулинг,"Материал: дерево
Размер: кегли 17 х 5.7 см, шары 5.5 см, коробка 6.7 х 27 х 42.5 см
Упаковка: инд коробка
Примечание от фабрики: в наборе: кегли 6 шт, шары 2 шт", Дизайн: сток,50,"32,1","2728,8",30-35,"37,8","3210,7",20-25,7070,3,13-15,
,,,,100,"31,7","2697,6",,"37,4","3179,6",,,,,
,,,,500,"31,8","2699,7",,"37,5","3187,0",,,,,
,,,,1000,"31,5","2677,2",45-50,"37,2","3163,2",35-40,,,,
,,,,3000,"30,2","2568,0",,"35,9","3052,6",,,,,
,,,,5000,"30,0","2548,3",,"35,7","3030,3",,,,,
 ,Бадминтон 6-12 лет,"Материал: сталь, нейлон
Размер: 65 х 21 см
Упаковка: чехол + инд коробка
Примечание от фабрики: в наборе: Ракетки – 2 шт. розовая и голубая 
Чехол для ракеток – 1 шт.
Воланы –3  шт.", Дизайн: сток,50,"19,5","1653,9",45-50,"23,9","2027,1",35-40,2600,2,12-14,
,,,,100,"18,7","1589,6",,"23,1","1962,9",,,,,
,,,,500,"18,5","1576,0",,"22,9","1949,3",,,,,
,,,,1000,"17,7","1503,9",55-60,"22,0","1866,2",45-50,,,,
,,,,3000,"16,1","1366,2",,"20,0","1695,5",,,,,
,,,,5000,"14,5","1234,0",,"18,1","1541,3",,,,,
 ,Воздушный змей,"Материал: дерево
Размер: размах - 1,45 м, хвост - 3 м, катушка 8 см с леской 30 м
Упаковка: инд коробка
Примечание от фабрики: катушки лучше везти в отдельной коробке

Требуется сертификат соответствия, включен в цену", Дизайн: сток,50,"36,3","3086,6",35-40,"36,7","3119,7",25-30,1800,2,12-14,
,,,,100,"19,1","1624,6",,"19,5","1657,7",,,,,
,,,,500,"5,4","455,0",,"5,7","488,1",,,,,
,,,,1000,"3,6","308,8",40-45,"4,0","341,9",30-35,,,,
,,,,3000,"2,5","211,3",,"2,9","244,4",,,,,
,,,,5000,"2,3","191,8",,"2,7","225,0",,,,,
 ,Мнемоники,"Материал: дерево
Размер: 15,5 х 15,5 х 1,4 см, фигурки - 37 мм
Упаковка: инд коробка
Примечание от фабрики: В составе:
24 разноцветные фигурки.
Игральный кубик с соответствующими цветами на гранях и игровое поле
Язык: английский

Требуется сертификат соответствия, включен в цену", Дизайн: сток,50,"38,3","3253,1",35-40,"39,5","3354,7",25-30,1900,2,12-14,
,,,,100,"21,1","1791,1",,"22,3","1892,7",,,,,
,,,,500,"7,3","621,5",,"8,5","723,1",,,,,
,,,,1000,"5,6","475,3",40-45,"6,8","576,9",30-35,,,,
,,,,3000,"4,3","366,7",,"5,5","465,3",,,,,
,,,,5000,"4,1","347,8",,"5,3","446,4",,,,,
 ,Морской бой,"Материал: дерево
Упаковка: инд коробка
В составе:
Кейсы игровые 2 шт. (размер поля 23*16 см.);
2 комплекта по 10 кораблей в каждом (авианосец, крейсер, подводная лодка, эсминец (3шт.), торпедный катер (4шт.);
2 комплекта фишек (40 оранжевых ""попадание"" и 120 белых ""промах"").
Язык: английский

Требуется сертификат соответствия, включен в цену", Дизайн: сток,50,"44,4","3771,7",35-40,"47,1","3999,3",25-30,3400,2,12-14,
,,,,100,"27,2","2309,7",,"29,9","2537,3",,,,,
,,,,500,"13,4","1140,1",,"16,1","1367,7",,,,,
,,,,1000,"11,7","993,9",40-45,"14,4","1221,5",30-35,,,,
,,,,3000,"10,2","870,1",,"12,8","1091,0",,,,,
,,,,5000,"9,7","825,4",,"12,2","1039,6",,,,,
 ,Мяч футбольный,"Материал: пу 
Размер: 22x22x10 см
Упаковка: сток 
Примечание: необходимо подтвердить наличие и стоимость перед заказом", Дизайн: сток,50,"5,2","446,1",37-42,"6,0","513,4",27-32,5 500,3,13-15,
,,,,100,"5,0","428,1",,"5,8","495,4",,,,,
,,,,500,"4,9","413,7",,"5,7","481,0",,,,,
,,,,1000,"4,7","398,7",,"5,5","466,0",,,,,
,,,,3000,"4,7","397,5",50-55,"5,5","464,8",40-45,,,,
,,,,5000,"4,7","397,3",,"5,5","464,6",,,,,
 ,Набор для шитья мягкой игрушки Зайка из фетра,"Материал: фетр 
Размер: 9,5 х 13 см
Упаковка: сток 
Примечание: необходимо подтвердить наличие и стоимость перед заказом", Дизайн: сток,50,"1,1","90,9",35-40,"1,1","95,4",25-30,5 500,3,13-15,
,,,,100,"0,8","70,9",,"0,9","75,4",,,,,
,,,,500,"0,6","54,9",,"0,7","59,4",,,,,
,,,,1000,"0,6","52,9",,"0,7","57,4",,,,,
,,,,3000,"0,6","51,6",50-55,"0,7","56,1",40-45,,,,
,,,,5000,"0,6","51,3",,"0,7","55,8",,,,,
 ,Набор оригами своими руками ,"Размер: 140х215 мм (30 листов)
Материал: Мелованная бумага
Упаковка: сток 
Примечание: необходимо подтвердить наличие и стоимость перед заказом, изготовление на русском языке от 1000 шт
Язык: русский (от 1000 шт)", Дизайн: сток,1000,"1,7","145,5",37-45,"2,1","180,0",27-35,5 500,3,13-18,
,,,,3000,"1,5","128,5",,"1,9","163,0",,,,,
,,,,5000,"1,5","128,2",,"1,9","162,8",,,,,
 ,Картина по номерам на холсте,"Размер: 40x50 см
Материал: дерево, канвас
В наборе: кисть, крючок, бесследные гвозди, без красок в наборе; 
Упаковка: сток
Примечание: необходимо подтвердить наличие и стоимость перед заказом; 
можно сделать инструкцию на русском языке (ориентировочно +20 руб к цене)", Дизайн: сток,50,"8,7","743,5",37-42,"10,9","928,6",27-32,5 500,3,13-15,
,,,,100,"8,5","725,5",,"10,7","910,6",,,,,
,,,,500,"8,4","711,1",,"10,5","896,2",,,,,
,,,,1000,"8,3","709,3",45-50,"10,5","894,4",35-40,,,,
,,,,3000,"8,3","708,1",,"10,5","893,2",,,,,
,,,,5000,"8,3","707,8",,"10,5","892,9",,,,,
,,"Размер: 40x50 см
Материал: дерево, канвас
В наборе: кисть, крючок, бесследные гвозди, с красок в наборе; 
Упаковка: сток
Примечание: необходимо подтвердить наличие и стоимость перед заказом; 
можно сделать инструкцию на русском языке (ориентировочно +20 руб к цене)",,50,"8,4","715,7",45-50,"9,4","797,5",40-45,,,,
,,,,100,"7,9","672,6",,"8,9","754,4",,,,,
,,,,500,"7,7","658,6",,"8,7","740,4",,,,,
,,,,1000,"7,7","656,8",55-60,"8,7","738,6",50-55,,,,
,,,,3000,"7,7","655,7",,"8,7","737,5",,,,,
,,,,5000,"7,7","655,4",,"8,7","737,2",,,,,
 ,Набор межполушарных досок,"Размер: 35х23 см 
Материал: дерево
Упаковка: сток 
Примечание: нет инструкции, от 200 шт можно сделать; 
необходимо подтвердить наличие и стоимость перед заказом", Дизайн: сток,50,"9,7","825,2",35-40,"11,7","998,0",25-30,5600,3,13-15,
,,,,100,"9,5","807,2",,"11,5","980,0",,,,,
,,,,500,"9,3","792,8",,"11,4","965,6",,,,,
,,,,1000,"9,2","777,9",40-45,"11,2","950,6",35-40,,,,
,,,,3000,"9,0","763,5",,"11,0","936,3",,,,,
,,,,5000,"9,0","763,2",,"11,0","936,0",,,,,
 ,Металлические головоломки,"Материал: пластик, металл
Размер: 25 х 35 см
Упаковка: сток 
Примечание: необходимо подтвердить наличие и стоимость перед заказом; 
можно сделать инструкцию на русском языке (ориентировочно +30 руб к цене)", Дизайн: сток,50,"9,8","832,2",37-42,"12,4","1052,6",27-32,5 500,3,13-15,
,,,,100,"9,6","814,2",,"12,2","1034,6",,,,,
,,,,500,"9,3","786,7",,"11,8","1007,0",,,,,
,,,,1000,"9,0","769,1",,"11,6","989,5",,,,,
,,,,3000,"9,0","767,9",45-50,"11,6","988,3",35-40,,,,
,,,,5000,"9,0","767,6",,"11,6","988,0",,,,,
 ,Домино детское деревянное животные ,"Материал: фанера из липы
Размер: 4х8 см, 28 деревянных блоков
Упаковка: цветная коробка
Примечание: необходимо подтвердить наличие и стоимость перед заказом
Язык: русский", Дизайн: сток,50,"9,3","791,6",35-40,"11,2","955,2",25-30,5600,3,13-15,
,,,,100,"9,1","773,6",,"11,0","937,2",,,,,
,,,,500,"8,9","759,2",,"10,9","922,8",,,,,
,,,,1000,"8,9","757,4",55-60,"10,8","921,0",45-50,,,,
,,,,3000,"8,9","756,2",,"10,8","919,8",,,,,
,,,,5000,"8,9","756,0",,"10,8","919,5",,,,,
